"","Feature.ID","Taxon","Confidence"
"5020","7e5e88c884fa9de253c7a108be5d0141","Eukaryota",0.999999999999983
"5021","2cc2bc128dcf18a9c06850acc5960b45","Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida",0.998242774444279
"5022","60f9330096649709719e796c579ca84e","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae",0.990901725944579
"5023","0d91de1f5c5efbfaa16505799cc8e779","Eukaryota",1.00000000000004
"5024","649dc1350ca46a8f60e2164e9f9f862a","Eukaryota",0.99999999999997
"5025","fb732a2b7833859346109a5547a1dc0c","Eukaryota",1
"5026","21531b096de770cbf31397ec91f821e5","Eukaryota;Alveolata;Dinoflagellata;Dinophyceae",0.979949433167508
"5027","1736fc39fa4cbf0a0b86c2a9c8fccc9e","Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;",0.999899367454984
"5028","0b1c01a2459699b67a70f66dacd26690","Eukaryota",0.999999999999989
"5029","271d5226cac174c34a4ee02ba098a464","Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Suctoria_X;Suctoria_XX;Suctoria_XX_sp.;",0.999999679682455
"5030","990b10193872f49934fbba7a084dab59","Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X",0.999036452076141
"5031","95dfa6306d345d08a18d4d14655e698f","Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Paraphysomonas;Paraphysomonas_foraminifera;",0.740322359260196
"5032","abd0e6dae2687383cd5788a83edbe1d4","Eukaryota;Alveolata;Dinoflagellata",0.911511658074622
"5033","d5d404b2024d6669991161ee074ee00d","Eukaryota",1.00000000000001
"5034","1802f2a9c00917e3663cf64bfe931d12","Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Triparmaceae;Triparma",0.845186061171524
"5035","a16080fa22cd73d789bffb593850cc4e","Eukaryota;Alveolata",0.752345047399182
"5036","94ec6b95a268d3a876c3e34f214d4530","Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX",0.775548871282658
"5037","d83147368f521b7acb63caf6ca00610a","Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulales;Labyrinthulaceae;Labyrinthulaceae_X;Labyrinthulaceae_X_sp.;",0.999999700565385
"5038","951c13794cb04072333c62c4c05a6894","Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;",0.99972219841328
"5039","5e04b3e2da056cde6d548e3220f4edd7","Eukaryota;Alveolata",0.703422925724044
"5040","eb76007a59f4e6201a216355fe8180b9","Eukaryota",0.999999999999963
"5041","ede716922794d644a5a2f921db1ab4b2","Eukaryota",1
"5042","25494b3ca3b36cc8d2095186d8fa455c","Eukaryota",0.999999999999972
"5043","1bf00b7e1caa6eb93a2f9c4c163ed356","Eukaryota",0.999999999999994
"5044","d224dce68f44d7b70424c18cda3326e1","Eukaryota;Rhizaria;Radiolaria;Acantharea;Arthracanthida-Symphyacanthida;Arthracanthida-Symphyacanthida_X;Arthracanthida-Symphyacanthida_XX;Arthracanthida-Symphyacanthida_XX_sp.;",0.818450054053846
